domain	status	timestamp	time	category
constantcontact.com	completed	2022-01-29 12:37:31	90.4020534	Information Technology
ampproject.org	no dialog found	2022-01-29 12:39:01	13.917655	Information Technology
globo.com	completed	2022-01-29 12:39:15	129.2061758	News and Media
51.la	no dialog found	2022-01-29 12:41:25	60.4788299	Information Technology
evernote.com	completed	2022-01-29 12:42:25	81.8985714	Web
hbr.org	no dialog found	2022-01-29 12:43:47	258.1369852	Business
rlcdn.com	no dialog found	2022-01-29 12:50:15	10.3993524	Information Technology
stumbleupon.com	no dialog found	2022-01-29 12:50:25	98.5970608	Information Technology
unesco.org	no dialog found	2022-01-29 12:52:04	19.0423361000001	General Organizations
mashable.com	completed	2022-01-29 12:53:25	75.5488619	News and Media
pbs.org	no dialog found	2022-01-29 12:54:41	22.491567	News and Media
nypost.com	no dialog found	2022-01-29 12:55:04	30.2167804999999	News and Media
casalemedia.com	no dialog found	2022-01-29 12:55:34	33.9351409000001	Advertising
allaboutcookies.org	no dialog found	2022-01-29 12:56:08	27.6100162999999	Information Technology
snapchat.com	completed	2022-01-29 12:56:35	113.8019828	Instant Messaging
whitehouse.gov	no dialog found	2022-01-29 12:58:30	23.1736489999998	Government and Legal Organizations
azureedge.net	no dialog found	2022-01-29 13:02:53	8.37566180000002	Information Technology
homedepot.com	no dialog found	2022-01-29 13:03:02	8.42648270000001	Shopping
networkadvertising.org	no dialog found	2022-01-29 13:03:10	16.3949859	Business
edgekey.net	no dialog found	2022-01-29 13:03:26	9.69222919999999	Content Servers
usda.gov	no dialog found	2022-01-29 13:03:37	14.6453206	Government and Legal Organizations
target.com	no dialog found	2022-01-29 13:03:51	21.1305387	Shopping
britannica.com	completed	2022-01-29 13:04:12	93.730365	Reference
trustpilot.com	completed	2022-01-29 13:06:16	96.3947071	Business
hulu.com	no dialog found	2022-01-29 13:07:53	54.3890258	Streaming Media and Download
openx.net	failed to connect	2022-01-29 13:08:47	0.0	Advertising
okta.com	completed	2022-01-29 13:09:02	159.307453	Information Technology
mayoclinic.org	completed	2022-01-29 13:11:41	110.1147711	Health and Wellness
investing.com	completed	2022-01-29 13:13:31	114.8375005	Finance and Banking
outbrain.com	completed	2022-01-29 13:15:26	123.8653225	Business
vice.com	completed	2022-01-29 13:17:30	87.5370879	News and Media
crashlytics.com	no dialog found	2022-01-29 13:18:57	47.4527444	Information Technology
columbia.edu	completed	2022-01-29 13:19:45	137.1578259	Education
feedburner.com	no dialog found	2022-01-29 13:22:02	25.3279124000001	Information Technology
google.com.mx	completed	2022-01-29 13:22:27	81.6698762999999	Search Engines and Portals
onlinesbi.com	no dialog found	2022-01-29 13:23:49	18.2391484999998	Finance and Banking
eepurl.com	no dialog found	2022-01-29 13:24:07	12.4733735999998	Information Technology
e2ro.com	failed to connect	2022-01-29 13:24:20	0.0	Meaningless Content
rt.com	completed	2022-01-29 13:24:34	90.6713425	News and Media
fc2.com	completed	2022-01-29 13:26:05	79.4135397	Personal Websites and Blogs
umich.edu	completed	2022-01-29 13:27:25	82.2068206000001	Education
pexels.com	no dialog found	2022-01-29 13:28:47	16.9684787000001	Business
arcgis.com	no dialog found	2022-01-29 13:29:04	12.812281	Information Technology
moatads.com	completed	2022-01-29 13:29:17	74.9284332000002	Advertising
smallpdf.com	completed	2022-01-29 13:30:32	74.2366265999999	Web
noaa.gov	no dialog found	2022-01-29 13:31:46	15.0608603999999	Government and Legal Organizations
webs.com	no dialog found	2022-01-29 13:32:01	16.1176174000002	Information Technology
jquery.com	no dialog found	2022-01-29 13:32:17	13.5199519	Information Technology
varzesh3.com	no dialog found	2022-01-29 13:32:32	25.4405488	Sports
epa.gov	no dialog found	2022-01-29 13:34:16	28.1219247	Government and Legal Organizations
businesswire.com	completed	2022-01-29 13:34:44	119.95352	Business
google.com.tr	completed	2022-01-29 13:36:44	67.6763125	Search Engines and Portals
mozilla.com	no dialog found	2022-01-29 13:37:51	19.1603237	Information Technology
cbc.ca	completed	2022-01-29 13:38:10	107.5220014	News and Media
vox.com	completed	2022-01-29 13:39:58	90.3362784	News and Media
azure.com	completed	2022-01-29 13:41:29	115.9902204	Information Technology
getpocket.com	completed	2022-01-29 13:43:25	93.3204956	Information Technology
nr-data.net	failed to connect	2022-01-29 13:44:58	0.0	Web Analytics
redhat.com	completed	2022-01-29 13:45:01	73.4349611	Information Technology
appsflyer.com	completed	2022-01-29 13:46:15	82.0987113	Information Technology
ebay.de	completed	2022-01-29 13:47:37	159.6383659	Auction
bidswitch.net	no dialog found	2022-01-29 13:50:17	9.75331339999991	Web Analytics
psu.edu	no dialog found	2022-01-29 13:50:27	24.6721897	Education
engadget.com	completed	2022-01-29 13:50:52	100.2061839	Information Technology
gofundme.com	completed	2022-01-29 13:52:31	102.6444064	Charitable Organizations
abc.net.au	no dialog found	2022-01-29 13:54:14	17.4388392999999	News and Media
teamviewer.com	completed	2022-01-29 13:54:31	81.6949704000001	Remote Access
example.com	no dialog found	2022-01-29 13:55:54	11.5123437	Information Technology
yale.edu	no dialog found	2022-01-29 13:56:05	16.3070370999999	Education
advertising.com	no dialog found	2022-01-29 13:56:21	9.70871369999986	Advertising
dribbble.com	no dialog found	2022-01-29 13:56:31	14.4145125999999	Business
typeform.com	no dialog found	2022-01-29 13:57:21	17.5531140000001	Business
avito.ru	no dialog found	2022-01-29 13:57:39	27.9533457999999	Shopping
zdnet.com	no dialog found	2022-01-29 13:58:07	31.4427718000002	Information Technology
jiameng.com	failed to connect	2022-01-29 13:58:38	0.0	Business
huawei.com	completed	2022-01-29 13:58:59	61.1003148	Information Technology
grid.id	no dialog found	2022-01-29 14:00:00	40.8770827999999	Entertainment
worldbank.org	completed	2022-01-29 14:00:40	81.4502794	General Organizations
elsevier.com	completed	2022-01-29 14:02:02	79.5780084	Education
iso.org	no dialog found	2022-01-29 14:03:22	11.0089756	Business
meetup.com	no dialog found	2022-01-29 14:03:33	14.0152808	Social Networking
disneyplus.com	completed	2022-01-29 14:03:47	74.0469692999998	Streaming Media and Download
amazon.fr	completed	2022-01-29 14:05:01	93.6313742	Shopping
youronlinechoices.com	no dialog found	2022-01-29 14:06:34	12.8459293999999	Business
gosuslugi.ru	no dialog found	2022-01-29 14:06:47	13.008137	Government and Legal Organizations
chess.com	no dialog found	2022-01-29 14:07:00	15.2003658000001	Games
trafficmanager.net	failed to connect	2022-01-29 14:07:15	0.0	Information Technology
upenn.edu	no dialog found	2022-01-29 14:10:20	23.5009553999998	Education
fastly.net	completed	2022-01-29 14:10:43	99.8365076	Information Technology
ikea.com	completed	2022-01-29 15:39:01	94.8583755	Shopping
medium.com	completed	2022-01-29 15:56:30	92.2210219	News and Media
naver.com	no dialog found	2022-01-29 15:58:35	41.4716328	Search Engines and Portals
yandex.ru	completed	2022-01-29 15:59:24	103.6266369	Search Engines and Portals
wix.com	completed	2022-01-29 16:02:48	130.7822692	Information Technology
fandom.com	completed	2022-01-29 16:18:28	131.0090732	Entertainment
npr.com	no dialog found	2022-01-29 16:21:09	11.5144169	News and Media
huffpost.com	completed	2022-01-29 16:23:35	48.0128155	News and Media
wired.com	completed	2022-01-29 16:24:30	115.9774267	News and Media
coinmarketcap.com	completed	2022-01-29 16:26:31	62.8896411	Finance and Banking
intel.com	completed	2022-01-29 16:30:30	91.3143064	Information Technology
nytimes.com	completed	2022-01-29 16:34:40	162.3661047	News and Media
opera.com	completed	2022-01-29 16:41:39	84.8407496	Information Technology
godaddy.com	no dialog found	2022-01-29 16:46:43	181.2917141	Web Hosting
wikihow.com	completed	2022-01-29 16:58:09	80.8489172	Reference
w3schools.com	completed	2022-01-29 17:01:50	95.0643088	Information Technology
zoho.com	completed	2022-01-29 17:07:06	97.0230977	Information Technology
americanexpress.com	completed	2022-01-29 17:08:47	140.4334726	Finance and Banking
sciencedaily.com	completed	2022-01-29 17:14:13	111.9886778	News and Media
steampowered.com	completed	2022-01-29 17:19:56	73.4880987	Games
academia.com	no dialog found	2022-01-29 17:29:56	9.969152	Information Technology
theguardian.com	completed	2022-01-29 18:20:37	127.8385252	News and Media
cpanel.net	dialog collected	2022-01-29 19:28:37	0.0	Web Hosting
reuters.com	completed	2022-01-30 12:48:53	138.3118273	News and Media
issuu.com	completed	2022-01-30 12:51:22	310.8415495	News and Media
wiley.com	completed	2022-01-30 12:56:47	136.1261212	Education
scribd.com	completed	2022-01-30 13:00:15	119.8453533	File Sharing and Storage
deepl.com	completed	2022-01-30 13:02:25	124.6335346	Reference
patreon.com	completed	2022-01-30 13:04:41	193.5102963	Business
plesk.com	completed	2022-01-30 13:07:59	223.8523559	Information Technology
indiatimes.com	completed	2022-01-30 13:12:10	88.8140557	News and Media
webmd.com	completed	2022-01-30 16:48:34	145.6695563	Health and Wellness
cloudflare.com	completed	2022-01-30 16:51:59	113.2189746	Information Technology
dailymail.com	completed	2022-01-30 16:54:23	117.6829926	News and Media
dailymail.co.uk	completed	2022-01-30 16:57:45	110.4959372	News and Media
bbc.com	no dialog found	2022-01-31 19:06:16	16.216782	News and Media
bbc.co.uk	completed	2022-01-31 19:07:01	99.7452758	News and Media
